Dataset Id	File Name	File ID	File Version
syn51704085	ATAC_1-_S1_L001_I1_001.fastq.gz	syn51704301	1
syn51704085	ATAC_1-_S1_L001_R1_001.fastq.gz	syn51704311	1
syn51704085	ATAC_1-_S1_L001_R2_001.fastq.gz	syn51704305	1
syn51704085	ATAC_1-_S1_L001_R3_001.fastq.gz	syn51704318	1
syn51704085	ATAC_1-_S1_L002_I1_001.fastq.gz	syn51704306	1
syn51704085	ATAC_1-_S1_L002_R1_001.fastq.gz	syn51704334	1
syn51704085	ATAC_1-_S1_L002_R2_001.fastq.gz	syn51704316	1
syn51704085	ATAC_1-_S1_L002_R3_001.fastq.gz	syn51704337	1
syn51704085	ATAC_2-_S2_L001_I1_001.fastq.gz	syn51704307	1
syn51704085	ATAC_2-_S2_L001_R1_001.fastq.gz	syn51704321	1
syn51704085	ATAC_2-_S2_L001_R2_001.fastq.gz	syn51704313	1
syn51704085	ATAC_2-_S2_L001_R3_001.fastq.gz	syn51704327	1
syn51704085	ATAC_2-_S2_L002_I1_001.fastq.gz	syn51704314	1
syn51704085	ATAC_2-_S2_L002_R1_001.fastq.gz	syn51704340	1
syn51704085	ATAC_2-_S2_L002_R2_001.fastq.gz	syn51704330	1
syn51704085	ATAC_2-_S2_L002_R3_001.fastq.gz	syn51704345	1
syn51704085	ATAC_3-_S3_L001_I1_001.fastq.gz	syn51704346	1
syn51704085	ATAC_3-_S3_L001_R1_001.fastq.gz	syn51704354	1
syn51704085	ATAC_3-_S3_L001_R2_001.fastq.gz	syn51704349	1
syn51704085	ATAC_3-_S3_L001_R3_001.fastq.gz	syn51704365	2
syn51704085	ATAC_3-_S3_L002_I1_001.fastq.gz	syn51704355	2
syn51704085	ATAC_3-_S3_L002_R1_001.fastq.gz	syn51704370	2
syn51704085	ATAC_3-_S3_L002_R2_001.fastq.gz	syn51704367	2
syn51704085	ATAC_3-_S3_L002_R3_001.fastq.gz	syn51704532	1
syn51704085	ATAC_4-_S4_L001_I1_001.fastq.gz	syn51704426	1
syn51704085	ATAC_4-_S4_L001_R1_001.fastq.gz	syn51704467	1
syn51704085	ATAC_4-_S4_L001_R2_001.fastq.gz	syn51704433	1
syn51704085	ATAC_4-_S4_L001_R3_001.fastq.gz	syn51704459	1
syn51704085	ATAC_4-_S4_L002_I1_001.fastq.gz	syn51704428	1
syn51704085	ATAC_4-_S4_L002_R1_001.fastq.gz	syn51704505	1
syn51704085	ATAC_4-_S4_L002_R2_001.fastq.gz	syn51704436	1
syn51704085	ATAC_4-_S4_L002_R3_001.fastq.gz	syn51704515	1
syn51704085	GEX_1_S1_L001_I1_001.fastq.gz	syn51704422	1
syn51704085	GEX_1_S1_L001_I2_001.fastq.gz	syn51704424	1
syn51704085	GEX_1_S1_L001_R1_001.fastq.gz	syn51704442	1
syn51704085	GEX_1_S1_L001_R2_001.fastq.gz	syn51704571	1
syn51704085	GEX_1_S1_L002_I1_001.fastq.gz	syn51704445	1
syn51704085	GEX_1_S1_L002_I2_001.fastq.gz	syn51704448	1
syn51704085	GEX_1_S1_L002_R1_001.fastq.gz	syn51704504	1
syn51704085	GEX_1_S1_L002_R2_001.fastq.gz	syn51704596	1
syn51704085	GEX_2_S2_L001_I1_001.fastq.gz	syn51704576	1
syn51704085	GEX_2_S2_L001_I2_001.fastq.gz	syn51704574	1
syn51704085	GEX_2_S2_L001_R1_001.fastq.gz	syn51704619	1
syn51704085	GEX_2_S2_L001_R2_001.fastq.gz	syn51704637	1
syn51704085	GEX_2_S2_L002_I1_001.fastq.gz	syn51704585	1
syn51704085	GEX_2_S2_L002_I2_001.fastq.gz	syn51704588	1
syn51704085	GEX_2_S2_L002_R1_001.fastq.gz	syn51704601	1
syn51704085	GEX_2_S2_L002_R2_001.fastq.gz	syn51704612	1
syn51704085	GEX_3_S3_L001_I1_001.fastq.gz	syn51704638	1
syn51704085	GEX_3_S3_L001_I2_001.fastq.gz	syn51704642	1
syn51704085	GEX_3_S3_L001_R1_001.fastq.gz	syn51704648	1
syn51704085	GEX_3_S3_L001_R2_001.fastq.gz	syn51704656	1
syn51704085	GEX_3_S3_L002_I1_001.fastq.gz	syn51704643	1
syn51704085	GEX_3_S3_L002_I2_001.fastq.gz	syn51704630	1
syn51704085	GEX_3_S3_L002_R1_001.fastq.gz	syn51704635	1
syn51704085	GEX_3_S3_L002_R2_001.fastq.gz	syn51704664	1
syn51704085	GEX_4_S4_L001_I1_001.fastq.gz	syn51704660	1
syn51704085	GEX_4_S4_L001_I2_001.fastq.gz	syn51704661	1
syn51704085	GEX_4_S4_L001_R1_001.fastq.gz	syn51704666	1
syn51704085	GEX_4_S4_L001_R2_001.fastq.gz	syn51704670	1
syn51704085	GEX_4_S4_L002_I1_001.fastq.gz	syn51704671	1
syn51704085	GEX_4_S4_L002_I2_001.fastq.gz	syn51704678	1
syn51704085	GEX_4_S4_L002_R1_001.fastq.gz	syn51704680	1
syn51704085	GEX_4_S4_L002_R2_001.fastq.gz	syn51704683	1
syn51704085	MULTI_1_S5_L001_I1_001.fastq.gz	syn51704673	1
syn51704085	MULTI_1_S5_L001_I2_001.fastq.gz	syn51704672	1
syn51704085	MULTI_1_S5_L001_R1_001.fastq.gz	syn51704675	1
syn51704085	MULTI_1_S5_L001_R2_001.fastq.gz	syn51704677	1
syn51704085	MULTI_1_S5_L002_I1_001.fastq.gz	syn51704674	1
syn51704085	MULTI_1_S5_L002_I2_001.fastq.gz	syn51704684	1
syn51704085	MULTI_1_S5_L002_R1_001.fastq.gz	syn51704685	1
syn51704085	MULTI_1_S5_L002_R2_001.fastq.gz	syn51704697	1
syn51704085	MULTI_2_S6_L001_I1_001.fastq.gz	syn51704686	1
syn51704085	MULTI_2_S6_L001_I2_001.fastq.gz	syn51704689	1
syn51704085	MULTI_2_S6_L001_R1_001.fastq.gz	syn51704694	1
syn51704085	MULTI_2_S6_L001_R2_001.fastq.gz	syn51704703	1
syn51704085	MULTI_2_S6_L002_I1_001.fastq.gz	syn51704692	1
syn51704085	MULTI_2_S6_L002_I2_001.fastq.gz	syn51704690	1
syn51704085	MULTI_2_S6_L002_R1_001.fastq.gz	syn51704698	1
syn51704085	MULTI_2_S6_L002_R2_001.fastq.gz	syn51704704	1
syn51704085	MULTI_3_S7_L001_I1_001.fastq.gz	syn51704688	1
syn51704085	MULTI_3_S7_L001_I2_001.fastq.gz	syn51704687	1
syn51704085	MULTI_3_S7_L001_R1_001.fastq.gz	syn51704693	1
syn51704085	MULTI_3_S7_L001_R2_001.fastq.gz	syn51704701	1
syn51704085	MULTI_3_S7_L002_I1_001.fastq.gz	syn51704696	1
syn51704085	MULTI_3_S7_L002_I2_001.fastq.gz	syn51704695	1
syn51704085	MULTI_3_S7_L002_R1_001.fastq.gz	syn51704699	1
syn51704085	MULTI_3_S7_L002_R2_001.fastq.gz	syn51704705	1
syn51704085	MULTI_4_S8_L001_I1_001.fastq.gz	syn51704700	1
syn51704085	MULTI_4_S8_L001_I2_001.fastq.gz	syn51704706	1
syn51704085	MULTI_4_S8_L001_R1_001.fastq.gz	syn51704707	1
syn51704085	MULTI_4_S8_L001_R2_001.fastq.gz	syn51704708	1
syn51704085	MULTI_4_S8_L002_I1_001.fastq.gz	syn51704709	1
syn51704085	MULTI_4_S8_L002_I2_001.fastq.gz	syn51704711	1
syn51704085	MULTI_4_S8_L002_R1_001.fastq.gz	syn51704712	1
syn51704085	MULTI_4_S8_L002_R2_001.fastq.gz	syn51704713	1
syn51704088	ATAC_1_S5_L005_I1_001.fastq.gz	syn51704768	1
syn51704088	ATAC_1_S5_L005_R1_001.fastq.gz	syn51704841	1
syn51704088	ATAC_1_S5_L005_R2_001.fastq.gz	syn51704772	1
syn51704088	ATAC_1_S5_L005_R3_001.fastq.gz	syn51704810	1
syn51704088	ATAC_1_S5_L006_I1_001.fastq.gz	syn51704765	1
syn51704088	ATAC_1_S5_L006_R1_001.fastq.gz	syn51704799	1
syn51704088	ATAC_1_S5_L006_R2_001.fastq.gz	syn51704775	1
syn51704088	ATAC_1_S5_L006_R3_001.fastq.gz	syn51704794	1
syn51704088	ATAC_1_S5_L007_I1_001.fastq.gz	syn51704764	1
syn51704088	ATAC_1_S5_L007_R1_001.fastq.gz	syn51704823	1
syn51704088	ATAC_1_S5_L007_R2_001.fastq.gz	syn51704778	1
syn51704088	ATAC_1_S5_L007_R3_001.fastq.gz	syn51704858	1
syn51704088	ATAC_1_S5_L008_I1_001.fastq.gz	syn51704788	1
syn51704088	ATAC_1_S5_L008_R1_001.fastq.gz	syn51704864	1
syn51704088	ATAC_1_S5_L008_R2_001.fastq.gz	syn51704861	1
syn51704088	ATAC_1_S5_L008_R3_001.fastq.gz	syn51704852	1
syn51704088	ATAC_2_S6_L005_I1_001.fastq.gz	syn51704865	1
syn51704088	ATAC_2_S6_L005_R1_001.fastq.gz	syn51704889	1
syn51704088	ATAC_2_S6_L005_R2_001.fastq.gz	syn51704876	1
syn51704088	ATAC_2_S6_L005_R3_001.fastq.gz	syn51704894	1
syn51704088	ATAC_2_S6_L006_I1_001.fastq.gz	syn51704890	1
syn51704088	ATAC_2_S6_L006_R1_001.fastq.gz	syn51704900	1
syn51704088	ATAC_2_S6_L006_R2_001.fastq.gz	syn51704892	1
syn51704088	ATAC_2_S6_L006_R3_001.fastq.gz	syn51704898	1
syn51704088	ATAC_2_S6_L007_I1_001.fastq.gz	syn51704902	1
syn51704088	ATAC_2_S6_L007_R1_001.fastq.gz	syn51704931	1
syn51704088	ATAC_2_S6_L007_R2_001.fastq.gz	syn51704916	1
syn51704088	ATAC_2_S6_L007_R3_001.fastq.gz	syn51704926	1
syn51704088	ATAC_2_S6_L008_I1_001.fastq.gz	syn51704903	1
syn51704088	ATAC_2_S6_L008_R1_001.fastq.gz	syn51704923	1
syn51704088	ATAC_2_S6_L008_R2_001.fastq.gz	syn51704913	1
syn51704088	ATAC_2_S6_L008_R3_001.fastq.gz	syn51704935	1
syn51704088	ATAC_3_S7_L005_I1_001.fastq.gz	syn51704906	1
syn51704088	ATAC_3_S7_L005_R1_001.fastq.gz	syn51704940	1
syn51704088	ATAC_3_S7_L005_R2_001.fastq.gz	syn51704918	1
syn51704088	ATAC_3_S7_L005_R3_001.fastq.gz	syn51704944	1
syn51704088	ATAC_3_S7_L006_I1_001.fastq.gz	syn51704908	1
syn51704088	ATAC_3_S7_L006_R1_001.fastq.gz	syn51704948	1
syn51704088	ATAC_3_S7_L006_R2_001.fastq.gz	syn51704951	1
syn51704088	ATAC_3_S7_L006_R3_001.fastq.gz	syn51704962	1
syn51704088	ATAC_3_S7_L007_I1_001.fastq.gz	syn51704954	1
syn51704088	ATAC_3_S7_L007_R1_001.fastq.gz	syn51704959	1
syn51704088	ATAC_3_S7_L007_R2_001.fastq.gz	syn51704972	1
syn51704088	ATAC_3_S7_L007_R3_001.fastq.gz	syn51704986	1
syn51704088	ATAC_3_S7_L008_I1_001.fastq.gz	syn51704965	1
syn51704088	ATAC_3_S7_L008_R1_001.fastq.gz	syn51704979	1
syn51704088	ATAC_3_S7_L008_R2_001.fastq.gz	syn51704975	1
syn51704088	ATAC_3_S7_L008_R3_001.fastq.gz	syn51704992	1
syn51704088	ATAC_4_S8_L005_I1_001.fastq.gz	syn51704967	1
syn51704088	ATAC_4_S8_L005_R1_001.fastq.gz	syn51704982	1
syn51704088	ATAC_4_S8_L005_R2_001.fastq.gz	syn51704994	1
syn51704088	ATAC_4_S8_L005_R3_001.fastq.gz	syn51704996	1
syn51704088	ATAC_4_S8_L006_I1_001.fastq.gz	syn51704999	1
syn51704088	ATAC_4_S8_L006_R1_001.fastq.gz	syn51705019	1
syn51704088	ATAC_4_S8_L006_R2_001.fastq.gz	syn51705001	1
syn51704088	ATAC_4_S8_L006_R3_001.fastq.gz	syn51705011	1
syn51704088	ATAC_4_S8_L007_I1_001.fastq.gz	syn51705023	1
syn51704088	ATAC_4_S8_L007_R1_001.fastq.gz	syn51705034	1
syn51704088	ATAC_4_S8_L007_R2_001.fastq.gz	syn51705027	1
syn51704088	ATAC_4_S8_L007_R3_001.fastq.gz	syn51705037	1
syn51704088	ATAC_4_S8_L008_I1_001.fastq.gz	syn51705022	1
syn51704088	ATAC_4_S8_L008_R1_001.fastq.gz	syn51705040	1
syn51704088	ATAC_4_S8_L008_R2_001.fastq.gz	syn51705030	1
syn51704088	ATAC_4_S8_L008_R3_001.fastq.gz	syn51705047	1
syn51704088	GEX_1_S1_L001_I1_001.fastq.gz	syn51705042	1
syn51704088	GEX_1_S1_L001_I2_001.fastq.gz	syn51705048	1
syn51704088	GEX_1_S1_L001_R1_001.fastq.gz	syn51705051	1
syn51704088	GEX_1_S1_L001_R2_001.fastq.gz	syn51705056	1
syn51704088	GEX_1_S1_L002_I1_001.fastq.gz	syn51705049	1
syn51704088	GEX_1_S1_L002_I2_001.fastq.gz	syn51705059	1
syn51704088	GEX_1_S1_L002_R1_001.fastq.gz	syn51705063	1
syn51704088	GEX_1_S1_L002_R2_001.fastq.gz	syn51705068	1
syn51704088	GEX_1_S1_L003_I1_001.fastq.gz	syn51705060	1
syn51704088	GEX_1_S1_L003_I2_001.fastq.gz	syn51705061	1
syn51704088	GEX_1_S1_L003_R1_001.fastq.gz	syn51705065	1
syn51704088	GEX_1_S1_L003_R2_001.fastq.gz	syn51705072	1
syn51704088	GEX_2_S2_L001_I1_001.fastq.gz	syn51705075	1
syn51704088	GEX_2_S2_L001_I2_001.fastq.gz	syn51705076	1
syn51704088	GEX_2_S2_L001_R1_001.fastq.gz	syn51705079	1
syn51704088	GEX_2_S2_L001_R2_001.fastq.gz	syn51705084	1
syn51704088	GEX_2_S2_L002_I1_001.fastq.gz	syn51705085	1
syn51704088	GEX_2_S2_L002_I2_001.fastq.gz	syn51705086	1
syn51704088	GEX_2_S2_L002_R1_001.fastq.gz	syn51705089	1
syn51704088	GEX_2_S2_L002_R2_001.fastq.gz	syn51705095	1
syn51704088	GEX_2_S2_L003_I1_001.fastq.gz	syn51705091	1
syn51704088	GEX_2_S2_L003_I2_001.fastq.gz	syn51705092	1
syn51704088	GEX_2_S2_L003_R1_001.fastq.gz	syn51705098	1
syn51704088	GEX_2_S2_L003_R2_001.fastq.gz	syn51705103	1
syn51704088	GEX_3_S3_L001_I1_001.fastq.gz	syn51705096	1
syn51704088	GEX_3_S3_L001_I2_001.fastq.gz	syn51705099	1
syn51704088	GEX_3_S3_L001_R1_001.fastq.gz	syn51705105	1
syn51704088	GEX_3_S3_L001_R2_001.fastq.gz	syn51705109	1
syn51704088	GEX_3_S3_L002_I1_001.fastq.gz	syn51705106	1
syn51704088	GEX_3_S3_L002_I2_001.fastq.gz	syn51705110	1
syn51704088	GEX_3_S3_L002_R1_001.fastq.gz	syn51705112	1
syn51704088	GEX_3_S3_L002_R2_001.fastq.gz	syn51705118	1
syn51704088	GEX_3_S3_L003_I1_001.fastq.gz	syn51705113	1
syn51704088	GEX_3_S3_L003_I2_001.fastq.gz	syn51705114	1
syn51704088	GEX_3_S3_L003_R1_001.fastq.gz	syn51705115	1
syn51704088	GEX_3_S3_L003_R2_001.fastq.gz	syn51705124	1
syn51704088	GEX_4_S4_L001_I1_001.fastq.gz	syn51705120	1
syn51704088	GEX_4_S4_L001_I2_001.fastq.gz	syn51705121	1
syn51704088	GEX_4_S4_L001_R1_001.fastq.gz	syn51705126	1
syn51704088	GEX_4_S4_L001_R2_001.fastq.gz	syn51705133	1
syn51704088	GEX_4_S4_L002_I1_001.fastq.gz	syn51705135	1
syn51704088	GEX_4_S4_L002_I2_001.fastq.gz	syn51705136	1
syn51704088	GEX_4_S4_L002_R1_001.fastq.gz	syn51705185	1
syn51704088	GEX_4_S4_L002_R2_001.fastq.gz	syn51705211	1
syn51704088	GEX_4_S4_L003_I1_001.fastq.gz	syn51705139	2
syn51704088	GEX_4_S4_L003_I2_001.fastq.gz	syn51705176	1
syn51704088	GEX_4_S4_L003_R1_001.fastq.gz	syn51705187	1
syn51704088	GEX_4_S4_L003_R2_001.fastq.gz	syn51705199	1
syn51704088	MULTI_1_S5_L001_I1_001.fastq.gz	syn51705166	1
syn51704088	MULTI_1_S5_L001_I2_001.fastq.gz	syn51705165	1
syn51704088	MULTI_1_S5_L001_R1_001.fastq.gz	syn51705169	1
syn51704088	MULTI_1_S5_L001_R2_001.fastq.gz	syn51705175	1
syn51704088	MULTI_1_S5_L002_I1_001.fastq.gz	syn51705168	1
syn51704088	MULTI_1_S5_L002_I2_001.fastq.gz	syn51705167	1
syn51704088	MULTI_1_S5_L002_R1_001.fastq.gz	syn51705164	1
syn51704088	MULTI_1_S5_L002_R2_001.fastq.gz	syn51705179	1
syn51704088	MULTI_1_S5_L003_I1_001.fastq.gz	syn51705170	1
syn51704088	MULTI_1_S5_L003_I2_001.fastq.gz	syn51705171	1
syn51704088	MULTI_1_S5_L003_R1_001.fastq.gz	syn51705177	1
syn51704088	MULTI_1_S5_L003_R2_001.fastq.gz	syn51705182	1
syn51704088	MULTI_2_S6_L001_I1_001.fastq.gz	syn51705172	1
syn51704088	MULTI_2_S6_L001_I2_001.fastq.gz	syn51705174	1
syn51704088	MULTI_2_S6_L001_R1_001.fastq.gz	syn51705178	1
syn51704088	MULTI_2_S6_L001_R2_001.fastq.gz	syn51705183	1
syn51704088	MULTI_2_S6_L002_I1_001.fastq.gz	syn51705180	1
syn51704088	MULTI_2_S6_L002_I2_001.fastq.gz	syn51705184	1
syn51704088	MULTI_2_S6_L002_R1_001.fastq.gz	syn51705188	1
syn51704088	MULTI_2_S6_L002_R2_001.fastq.gz	syn51705192	1
syn51704088	MULTI_2_S6_L003_I1_001.fastq.gz	syn51705189	1
syn51704088	MULTI_2_S6_L003_I2_001.fastq.gz	syn51705190	1
syn51704088	MULTI_2_S6_L003_R1_001.fastq.gz	syn51705191	1
syn51704088	MULTI_2_S6_L003_R2_001.fastq.gz	syn51705216	1
syn51704088	MULTI_3_S7_L001_I1_001.fastq.gz	syn51705212	1
syn51704088	MULTI_3_S7_L001_I2_001.fastq.gz	syn51705214	1
syn51704088	MULTI_3_S7_L001_R1_001.fastq.gz	syn51705217	1
syn51704088	MULTI_3_S7_L001_R2_001.fastq.gz	syn51705222	1
syn51704088	MULTI_3_S7_L002_I1_001.fastq.gz	syn51705221	1
syn51704088	MULTI_3_S7_L002_I2_001.fastq.gz	syn51705223	1
syn51704088	MULTI_3_S7_L002_R1_001.fastq.gz	syn51705225	1
syn51704088	MULTI_3_S7_L002_R2_001.fastq.gz	syn51705228	1
syn51704088	MULTI_3_S7_L003_I1_001.fastq.gz	syn51705224	1
syn51704088	MULTI_3_S7_L003_I2_001.fastq.gz	syn51705229	1
syn51704088	MULTI_3_S7_L003_R1_001.fastq.gz	syn51705231	1
syn51704088	MULTI_3_S7_L003_R2_001.fastq.gz	syn51705233	1
syn51704088	MULTI_4_S8_L001_I1_001.fastq.gz	syn51705232	1
syn51704088	MULTI_4_S8_L001_I2_001.fastq.gz	syn51705234	1
syn51704088	MULTI_4_S8_L001_R1_001.fastq.gz	syn51705235	1
syn51704088	MULTI_4_S8_L001_R2_001.fastq.gz	syn51705243	1
syn51704088	MULTI_4_S8_L002_I1_001.fastq.gz	syn51705238	1
syn51704088	MULTI_4_S8_L002_I2_001.fastq.gz	syn51705236	1
syn51704088	MULTI_4_S8_L002_R1_001.fastq.gz	syn51705241	1
syn51704088	MULTI_4_S8_L002_R2_001.fastq.gz	syn51705246	1
syn51704088	MULTI_4_S8_L003_I1_001.fastq.gz	syn51705240	1
syn51704088	MULTI_4_S8_L003_I2_001.fastq.gz	syn51705239	1
syn51704088	MULTI_4_S8_L003_R1_001.fastq.gz	syn51705242	1
syn51704088	MULTI_4_S8_L003_R2_001.fastq.gz	syn51705247	1
syn51703705	ATAC_1_S358_L007_I1_001.fastq.gz	syn51704162	2
syn51703705	ATAC_1_S358_L007_R1_001.fastq.gz	syn51704184	1
syn51703705	ATAC_1_S358_L007_R2_001.fastq.gz	syn51704175	1
